match_id,season,date,home_team,away_team,home,away,home_elo_before,away_elo_before,home_elo_after,away_elo_after,home_transition,away_transition,lambda_home,lambda_away,attack_home,attack_away,defence_home,defence_away,rho,window_matches,has_state,home_has_history,away_has_history,rel_elo_diff,rel_attack_diff,rel_defence_diff,expected_total_goals
1235,2024-2025,2024-11-02,Southampton,Everton,Southampton,Everton,1436.7357166865086,1479.2223133278462,1446.2320669249027,1469.7259630894521,returning_after_absence,continuing,0.97394141709848014,1.145329388897091,0.78470461595014696,0.70598940044816116,1.6223039441810847,1.0199526884264829,-0.037767853439782451,1140,True,True,True,9.6562786054296339,0.078715215501985791,0.6023512557546018,2.1192708059955709
1236,2024-2025,2024-11-02,Wolves,Crystal Palace,Wolves,Crystal Palace,1431.3763594562265,1477.0010728716172,1430.9628413923044,1477.4145909355393,continuing,continuing,1.1116264513502496,1.6692413930176124,0.81871382889354283,1.2208733550151938,1.367251882564706,1.1157840420996981,-0.037767853439782451,1140,True,True,True,-40.442657924706054,-0.40215952612165096,0.25146784046500792,2.7808678443678621
1237,2024-2025,2024-11-03,Manchester Utd,Chelsea,Manchester Utd,Chelsea,1535.7782149082743,1575.9358900108698,1535.2077269972258,1576.5063779219183,continuing,continuing,1.8343039932466063,1.8203941274352655,1.1281614990545847,1.4944101521844186,1.2181355465059893,1.3361445259058546,-0.037767853439782451,1140,True,True,True,-4.4921996260020478,-0.3662486531298339,-0.11800897939986532,3.6546981206818718
1238,2024-2025,2024-11-03,Tottenham,Aston Villa,Tottenham,Aston Villa,1540.6760164662228,1581.205222042307,1550.116187905302,1571.7650506032278,continuing,continuing,2.0796610397792903,1.7401927022132544,1.2696818540295267,1.2962794128597652,1.3424518548621838,1.3460185424613731,-0.037767853439782451,1140,True,True,True,-13.101371080423405,-0.02659755883023851,-0.0035666875991893221,3.8198537419925449
1239,2024-2025,2024-11-04,Fulham,Brentford,Fulham,Brentford,1502.7843784644022,1486.591039999098,1510.6258510907874,1478.7495673727128,continuing,continuing,1.6402385867707296,1.2847756586386163,1.0331713629524435,1.02926784610278,1.2482422952424785,1.3046321123008455,-0.037767853439782451,1140,True,True,True,14.864074155095068,0.003903516849663502,-0.056389817058366987,2.9250142454093462
1240,2024-2025,2024-11-09,Brentford,Bournemouth,Brentford,Bournemouth,1478.7495673727128,1513.4426785187813,1488.0224619988569,1504.1697838926373,continuing,continuing,1.6601327043937719,1.2734322007927477,1.02926784610278,0.97608528012308871,1.3046321123008455,1.3254635799205101,-0.037767853439782451,1140,True,True,True,-7.6806859782163883,0.053182565979691288,-0.02083146761966459,2.9335649051865196
1241,2024-2025,2024-11-09,Brighton,Manchester City,Brighton,Manchester City,1524.8151417425915,1691.7660470861942,1537.7997535551876,1678.7814352735982,continuing,continuing,0.66079437320149659,2.2171020243347277,0.84466812799807633,1.802963357052124,1.2296988819338668,0.64288549721175958,-0.037767853439782451,1140,True,True,True,-178.9144862557514,-0.95829522905404763,0.5868133847221072,2.8778963975362242
1242,2024-2025,2024-11-09,Crystal Palace,Fulham,Crystal Palace,Fulham,1477.4145909355393,1510.6258510907874,1466.6450733604304,1521.3953686658963,continuing,continuing,1.8544541918650352,1.1527961195367316,1.2208733550151938,1.0331713629524435,1.1157840420996981,1.2482422952424785,-0.037767853439782451,1140,True,True,True,18.709976465254613,0.18770199206275029,-0.13245825314278048,3.0072503114017666
1243,2024-2025,2024-11-09,Liverpool,Aston Villa,Liverpool,Aston Villa,1659.9841998759305,1571.7650506032278,1665.959364729722,1565.7898857494363,continuing,continuing,2.5017156134323311,1.2734705729004157,1.5273560727254278,1.2962794128597652,0.98240438000243302,1.3460185424613731,-0.037767853439782451,1140,True,True,True,63.840887648955231,0.23107665986566261,-0.36361416245894007,3.7751861863327467
1244,2024-2025,2024-11-09,West Ham,Everton,West Ham,Everton,1487.5573141194627,1469.7259630894521,1485.3538836187731,1471.9293935901417,continuing,continuing,1.3372298043505555,1.1356437865053437,1.0774060755996062,0.70598940044816116,1.6085847546499119,1.0199526884264829,-0.037767853439782451,1140,True,True,True,4.261429383864197,0.37141667515144505,0.58863206622342901,2.4728735908558992
1245,2024-2025,2024-11-09,Wolves,Southampton,Wolves,Southampton,1430.9628413923044,1446.2320669249027,1439.6824527279109,1437.5124555892962,continuing,returning_after_absence,1.6162589788323884,1.0728888634150531,0.81871382889354283,0.78470461595014696,1.367251882564706,1.6223039441810847,-0.037767853439782451,1140,True,True,True,-29.272980914005529,0.034009212943395872,-0.25505206161637872,2.6891478422474417
1246,2024-2025,2024-11-10,Chelsea,Arsenal,Chelsea,Arsenal,1576.5063779219183,1650.0940960226301,1576.8972646218019,1649.7032093227465,continuing,continuing,1.0854083952781961,2.2255939971677572,1.4944101521844186,1.6656835798948395,1.3361445259058546,0.59686589886243291,-0.037767853439782451,1140,True,True,True,-96.908872779775265,-0.17127342771042087,0.73927862704342173,3.3110023924459533
1247,2024-2025,2024-11-10,Manchester Utd,Leicester City,Manchester Utd,Leicester City,1535.2077269972258,1485.2238076737181,1542.1438030363554,1478.2877316345885,continuing,returning_after_absence,1.8664278901127036,1.1211796678596559,1.1281614990545847,0.92040633004723116,1.2181355465059893,1.3595442290665234,-0.037767853439782451,1140,True,True,True,50.130105510079829,0.20775516900735358,-0.14140868256053407,2.9876075579723596
1248,2024-2025,2024-11-10,Nottingham,Newcastle,Nottingham,Newcastle,1502.885256909886,1553.15201887544,1492.6051850639867,1563.4320907213394,continuing,continuing,1.5166587476616704,2.2186871259414365,0.93128542364986888,1.5677981677996353,1.4151611932646324,1.3383153786206448,-0.037767853439782451,1140,True,True,True,-96.151691222219824,-0.63651274414976644,0.076845814643987653,3.7353458736031069
1249,2024-2025,2024-11-10,Tottenham,Ipswich Town,Tottenham,Ipswich Town,1550.116187905302,1461.2426890350387,1536.0755819634662,1475.2832949768745,continuing,new_to_dataset,1.5450463527614968,1.3424518548621838,1.2696818540295267,1,1.3424518548621838,1,-0.037767853439782451,1140,True,True,False,44.803501118547274,0.26968185402952671,0.34245185486218377,2.8874982076236808
1250,2024-2025,2024-11-23,Arsenal,Nottingham,Arsenal,Nottingham,1649.7032093227465,1492.6051850639867,1654.1581930367058,1488.1502013500274,continuing,continuing,2.8684350176159517,0.55585251148426063,1.6656835798948395,0.93128542364986888,0.59686589886243291,1.4151611932646324,-0.037767853439782451,1140,True,True,True,200.0099369428649,0.73439815624497062,-0.8182952944021995,3.4242875291002122
1251,2024-2025,2024-11-23,Aston Villa,Crystal Palace,Aston Villa,Crystal Palace,1565.7898857494363,1466.6450733604304,1561.5049043502383,1470.9300547596283,continuing,continuing,1.7600514768672073,1.6433181738474776,1.2962794128597652,1.2208733550151938,1.3460185424613731,1.1157840420996981,-0.037767853439782451,1140,True,True,True,46.735195188270154,0.075406057844571439,0.23023450036167503,3.4033696507146849
1252,2024-2025,2024-11-23,Bournemouth,Brighton,Bournemouth,Brighton,1504.1697838926373,1537.7997535551876,1493.4122474877959,1548.557289960029,continuing,continuing,1.4606062072706154,1.119576840781086,0.97608528012308871,0.84466812799807633,1.3254635799205101,1.2296988819338668,-0.037767853439782451,1140,True,True,True,-12.946630315214406,0.13141715212501237,0.095764697986643332,2.5801830480517012
1253,2024-2025,2024-11-23,Everton,Brentford,Everton,Brentford,1471.9293935901417,1488.0224619988569,1470.6723353342886,1489.27952025471,continuing,continuing,1.120812188558026,1.0498045067434658,0.70598940044816116,1.02926784610278,1.0199526884264829,1.3046321123008455,-0.037767853439782451,1140,True,True,True,12.748095004219522,-0.32327844565461883,-0.28467942387436262,2.1706166953014918
1254,2024-2025,2024-11-23,Fulham,Wolves,Fulham,Wolves,1521.3953686658963,1439.6824527279109,1507.5286355904659,1453.5491858033413,continuing,continuing,1.7189668064068084,1.0219532289248336,1.0331713629524435,0.81871382889354283,1.2482422952424785,1.367251882564706,-0.037767853439782451,1140,True,True,True,21.732681459451442,0.21445753405890067,-0.11900958732222744,2.7409200353316421
1255,2024-2025,2024-11-23,Leicester City,Chelsea,Leicester City,Chelsea,1478.2877316345885,1576.8972646218019,1469.394451351003,1585.7905449053874,returning_after_absence,continuing,1.4965100369316924,2.0317166982607513,0.92040633004723116,1.4944101521844186,1.3595442290665234,1.3361445259058546,-0.037767853439782451,1140,True,True,True,-54.622305136081877,-0.57400382213718748,0.02339970316066875,3.5282267351924439
1256,2024-2025,2024-11-23,Manchester City,Tottenham,Manchester City,Tottenham,1678.7814352735982,1536.0755819634662,1663.5298642642042,1551.3271529728602,continuing,continuing,2.9453181928828305,0.81626005002852098,1.802963357052124,1.2696818540295267,0.64288549721175958,1.3424518548621838,-0.037767853439782451,1140,True,True,True,132.33392782098576,0.53328150302259725,-0.69956635765042419,3.7615782429113516
1257,2024-2025,2024-11-24,Ipswich Town,Manchester Utd,Ipswich Town,Manchester Utd,1475.2832949768745,1542.1438030363554,1475.4807306117079,1541.9463674015219,new_to_dataset,continuing,1.4823208485851476,1.1281614990545847,1,1.1281614990545847,1,1.2181355465059893,-0.037767853439782451,1140,True,False,True,-50.130105510079829,-0.12816149905458474,-0.21813554650598932,2.6104823476397323
1258,2024-2025,2024-11-24,Southampton,Liverpool,Southampton,Liverpool,1437.5124555892962,1665.959364729722,1432.0134834979206,1671.4583368210976,returning_after_absence,continuing,0.93808695724839875,2.4778357809513931,0.78470461595014696,1.5273560727254278,1.6223039441810847,0.98240438000243302,-0.037767853439782451,1140,True,True,True,-121.74575984792591,-0.74265145677528088,0.63989956417865168,3.4159227381997921
1259,2024-2025,2024-11-25,Newcastle,West Ham,Newcastle,West Ham,1563.4320907213394,1485.3538836187731,1549.6546893896852,1499.1312849504272,continuing,continuing,3.0688856136498961,1.44190911999427,1.5677981677996353,1.0774060755996062,1.3383153786206448,1.6085847546499119,-0.037767853439782451,1140,True,True,True,53.067781416777507,0.49039209220002911,-0.27026937602926715,4.5107947336441665
1260,2024-2025,2024-11-29,Brighton,Southampton,Brighton,Southampton,1548.557289960029,1432.0134834979206,1543.8723902961005,1436.6983831618491,continuing,returning_after_absence,1.6674965022338142,0.96495038888224005,0.84466812799807633,0.78470461595014696,1.2296988819338668,1.6223039441810847,-0.037767853439782451,1140,True,True,True,-1.7770573162183609,0.059963512047929379,-0.39260506224721792,2.6324468911160541
1261,2024-2025,2024-11-30,Brentford,Leicester City,Brentford,Leicester City,1489.27952025471,1469.394451351003,1497.0199227014118,1461.6540489043011,continuing,returning_after_absence,1.7028184492843703,1.2007916545445885,1.02926784610278,0.92040633004723116,1.3046321123008455,1.3595442290665234,-0.037767853439782451,1140,True,True,True,-22.404373609649156,0.10886151605554883,-0.054912116765677865,2.9036101038289588
1262,2024-2025,2024-11-30,Crystal Palace,Newcastle,Crystal Palace,Newcastle,1470.9300547596283,1549.6546893896852,1471.4684718820918,1549.1162722672218,continuing,continuing,1.9882714865373017,1.7493241768639778,1.2208733550151938,1.5677981677996353,1.1157840420996981,1.3383153786206448,-0.037767853439782451,1140,True,True,True,-36.503255184511545,-0.34692481278444154,-0.2225313365209467,3.7375956634012795
1263,2024-2025,2024-11-30,Nottingham,Ipswich Town,Nottingham,Ipswich Town,1488.1502013500274,1475.4807306117079,1496.088582242061,1467.5423497196743,continuing,new_to_dataset,1.1332595977674844,1.4151611932646324,0.93128542364986888,1,1.4151611932646324,1,-0.037767853439782451,1140,True,True,False,-48.478759027007754,-0.068714576350131118,0.41516119326463241,2.5484207910321168
1264,2024-2025,2024-11-30,West Ham,Arsenal,West Ham,Arsenal,1499.1312849504272,1654.1581930367058,1491.8001582785935,1661.4893197085396,continuing,continuing,0.78253322748789356,2.6793932126895275,1.0774060755996062,1.6656835798948395,1.6085847546499119,0.59686589886243291,-0.037767853439782451,1140,True,True,True,-156.92602713742258,-0.58827750429523329,1.011718855787479,3.4619264401774208
1265,2024-2025,2024-11-30,Wolves,Bournemouth,Wolves,Bournemouth,1453.5491858033413,1493.4122474877959,1442.9702462449475,1503.9911870461897,continuing,continuing,1.320524689498455,1.3345544367919915,0.81871382889354283,0.97608528012308871,1.367251882564706,1.3254635799205101,-0.037767853439782451,1140,True,True,True,-14.549293282572762,-0.15737145122954588,0.041788302644195863,2.6550791262904463
1266,2024-2025,2024-12-01,Chelsea,Aston Villa,Chelsea,Aston Villa,1585.7905449053874,1561.5049043502383,1593.4111050253541,1553.8843442302716,continuing,continuing,2.4477522153170042,1.7320166415370306,1.4944101521844186,1.2962794128597652,1.3361445259058546,1.3460185424613731,-0.037767853439782451,1140,True,True,True,-3.282567062888802,0.19813073932465342,-0.00987401655551845,4.179768856854035
1267,2024-2025,2024-12-01,Liverpool,Manchester City,Liverpool,Manchester City,1671.4583368210976,1663.5298642642042,1679.5277352682147,1655.4604658170872,continuing,continuing,1.1948696361068296,1.7712390989518971,1.5273560727254278,1.802963357052124,0.98240438000243302,0.64288549721175958,-0.037767853439782451,1140,True,True,True,-55.391669091607127,-0.27560728432669612,0.33951888279067344,2.966108735058727
1268,2024-2025,2024-12-01,Manchester Utd,Everton,Manchester Utd,Everton,1541.9463674015219,1470.6723353342886,1548.3380915545149,1464.2806111812956,continuing,continuing,1.4002252398818225,0.85999078414235652,1.1281614990545847,0.70598940044816116,1.2181355465059893,1.0199526884264829,-0.037767853439782451,1140,True,True,True,59.786384115509463,0.42217209860642357,0.19818285807950642,2.2602160240241789
1269,2024-2025,2024-12-01,Tottenham,Fulham,Tottenham,Fulham,1551.3271529728602,1507.5286355904659,1548.4254139134021,1510.430374649924,continuing,continuing,1.9285922056270308,1.3869828125859982,1.2696818540295267,1.0331713629524435,1.3424518548621838,1.2482422952424785,-0.037767853439782451,1140,True,True,True,52.343800573101362,0.23651049107708322,0.09420955961970523,3.3155750182130292
1270,2024-2025,2024-12-03,Ipswich Town,Crystal Palace,Ipswich Town,Crystal Palace,1467.5423497196743,1471.4684718820918,1455.9422825067331,1483.068539095033,new_to_dataset,continuing,1.357771680554811,1.2208733550151938,1,1.2208733550151938,1,1.1157840420996981,-0.037767853439782451,1140,True,False,True,-11.169677010700525,-0.22087335501519378,-0.11578404209969806,2.5786450355700046
1271,2024-2025,2024-12-03,Leicester City,West Ham,Leicester City,West Ham,1461.6540489043011,1491.8001582785935,1470.7968933815025,1482.6573138013921,returning_after_absence,continuing,1.8016488365709282,1.4647812124426551,0.92040633004723116,1.0774060755996062,1.3595442290665234,1.6085847546499119,-0.037767853439782451,1140,True,True,True,5.3948492215654369,-0.15699974555237506,-0.24904052558338852,3.2664300490135831
1272,2024-2025,2024-12-04,Arsenal,Manchester Utd,Arsenal,Manchester Utd,1661.4893197085396,1548.3380915545149,1666.8809824310094,1542.9464288320451,continuing,continuing,2.469077497624065,0.67336112719520447,1.6656835798948395,1.1281614990545847,0.59686589886243291,1.2181355465059893,-0.037767853439782451,1140,True,True,True,101.40107240577731,0.53752208084025477,-0.62126964764355641,3.1424386248192695
1273,2024-2025,2024-12-04,Aston Villa,Brentford,Aston Villa,Brentford,1553.8843442302716,1497.0199227014118,1560.6420798851539,1490.2621870465296,continuing,continuing,2.0579427464318534,1.3854136060136208,1.2962794128597652,1.02926784610278,1.3460185424613731,1.3046321123008455,-0.037767853439782451,1140,True,True,True,80.309245808619835,0.26701156675698523,0.041386430160527565,3.4433563524454742
1274,2024-2025,2024-12-04,Everton,Wolves,Everton,Wolves,1464.2806111812956,1442.9702462449475,1471.9821211413432,1435.2687362848999,continuing,continuing,1.1746089647485647,0.83504937083190856,0.70598940044816116,0.81871382889354283,1.0199526884264829,1.367251882564706,-0.037767853439782451,1140,True,True,True,19.616702308575896,-0.11272442844538166,-0.34729919413822308,2.0096583355804731
1275,2024-2025,2024-12-04,Manchester City,Nottingham,Manchester City,Nottingham,1655.4604658170872,1496.088582242061,1659.8702902315597,1491.6787578275885,continuing,continuing,3.1048413343747021,0.59870989262921015,1.802963357052124,0.93128542364986888,0.64288549721175958,1.4151611932646324,-0.037767853439782451,1140,True,True,True,225.61618796654079,0.87167793340225508,-0.77227569605287283,3.7035512270039121
1276,2024-2025,2024-12-04,Newcastle,Liverpool,Newcastle,Liverpool,1549.1162722672218,1679.5277352682147,1551.1155803593142,1677.5284271761222,continuing,continuing,1.8742479436417783,2.0440841207580718,1.5677981677996353,1.5273560727254278,1.3383153786206448,0.98240438000243302,-0.037767853439782451,1140,True,True,True,-74.072827652713841,0.040442095074207485,0.35591099861821174,3.9183320643998503
1277,2024-2025,2024-12-04,Southampton,Chelsea,Southampton,Chelsea,1436.6983831618491,1593.4111050253541,1429.4122633355498,1600.6972248516533,returning_after_absence,continuing,1.2758694670600139,2.4243874841130375,0.78470461595014696,1.4944101521844186,1.6223039441810847,1.3361445259058546,-0.037767853439782451,1140,True,True,True,-54.622305136081877,-0.70970553623427168,0.28615941827523006,3.7002569511730514
1278,2024-2025,2024-12-05,Bournemouth,Tottenham,Bournemouth,Tottenham,1503.9911870461897,1548.4254139134021,1513.5434675970475,1538.8731333625442,continuing,continuing,1.5945314263358894,1.6829170556020869,0.97608528012308871,1.2696818540295267,1.3254635799205101,1.3424518548621838,-0.037767853439782451,1140,True,True,True,-59.527188749980041,-0.29359657390643801,-0.016988274941673653,3.2774484819379763
1279,2024-2025,2024-12-05,Fulham,Brighton,Fulham,Brighton,1510.430374649924,1543.8723902961005,1519.6674597590445,1534.6353051869801,continuing,continuing,1.5460293650901922,1.0543504828104864,1.0331713629524435,0.84466812799807633,1.2482422952424785,1.2296988819338668,-0.037767853439782451,1140,True,True,True,-5.7632421383357268,0.18850323495436716,0.018543413308611756,2.6003798479006788
1280,2024-2025,2024-12-07,Aston Villa,Southampton,Aston Villa,Southampton,1560.6420798851539,1429.4122633355498,1565.633853064325,1424.4204901563787,continuing,returning_after_absence,2.5590422027457906,1.0562269634239283,1.2962794128597652,0.78470461595014696,1.3460185424613731,1.6223039441810847,-0.037767853439782451,1140,True,True,True,57.904872198970679,0.51157479690961827,-0.27628540171971161,3.6152691661697189
1281,2024-2025,2024-12-07,Brentford,Newcastle,Brentford,Newcastle,1490.2621870465296,1551.1155803593142,1500.2867496311383,1541.0910177747055,continuing,continuing,1.6762294811408616,2.0453998353178338,1.02926784610278,1.5677981677996353,1.3046321123008455,1.3383153786206448,-0.037767853439782451,1140,True,True,True,-70.077305804861226,-0.53853032169685533,-0.033683266319799232,3.7216293164586953
1282,2024-2025,2024-12-07,Crystal Palace,Manchester City,Crystal Palace,Manchester City,1483.068539095033,1659.8702902315597,1486.3091891672252,1656.6296401593675,continuing,continuing,0.95510439738944486,2.0117177422892598,1.2208733550151938,1.802963357052124,1.1157840420996981,0.64288549721175958,-0.037767853439782451,1140,True,True,True,-165.96775192883251,-0.58209000203693018,0.47289854488793848,2.9668221396787047
1283,2024-2025,2024-12-07,Manchester Utd,Nottingham,Manchester Utd,Nottingham,1542.9464288320451,1491.6787578275885,1529.8490622079269,1504.7761244517067,continuing,continuing,1.9427807228660918,1.1344318784907947,1.1281614990545847,0.93128542364986888,1.2181355465059893,1.4151611932646324,-0.037767853439782451,1140,True,True,True,98.608864537087584,0.19687607540471586,-0.19702564675864309,3.0772126013568863
1284,2024-2025,2024-12-08,Fulham,Arsenal,Fulham,Arsenal,1519.6674597590445,1666.8809824310094,1522.1262386805965,1664.4222035094574,continuing,continuing,0.75040501395845016,2.0791766949156427,1.0331713629524435,1.6656835798948395,1.2482422952424785,0.59686589886243291,-0.037767853439782451,1140,True,True,True,-159.07147737041123,-0.63251221694239601,0.65137639638004563,2.8295817088740929
1285,2024-2025,2024-12-08,Ipswich Town,Bournemouth,Ipswich Town,Bournemouth,1455.9422825067331,1513.5434675970475,1445.8732401606633,1523.6125099431174,new_to_dataset,continuing,1.6129258391580954,0.97608528012308871,1,0.97608528012308871,1,1.3254635799205101,-0.037767853439782451,1140,True,False,True,14.723687631432767,0.023914719876911295,-0.32546357992051012,2.5890111192811842
1286,2024-2025,2024-12-08,Leicester City,Brighton,Leicester City,Brighton,1470.7968933815025,1534.6353051869801,1470.9073672594709,1534.5248313090117,returning_after_absence,continuing,1.3772886716503132,1.1483636788962082,0.92040633004723116,0.84466812799807633,1.3595442290665234,1.2296988819338668,-0.037767853439782451,1140,True,True,True,1.7770573162183609,0.075738202049154824,0.12984534713265661,2.5256523505465216
1287,2024-2025,2024-12-08,Tottenham,Chelsea,Tottenham,Chelsea,1538.8731333625442,1600.6972248516533,1528.9256344535509,1610.6447237606467,continuing,continuing,2.0644052265130797,2.0061736807248511,1.2696818540295267,1.4944101521844186,1.3424518548621838,1.3361445259058546,-0.037767853439782451,1140,True,True,True,-9.8188040175346032,-0.22472829815489193,0.0063073289563291279,4.0705789072379304
1288,2024-2025,2024-12-09,West Ham,Wolves,West Ham,Wolves,1482.6573138013921,1435.2687362848999,1489.66123123838,1428.264818847912,continuing,continuing,1.7925635062941594,1.3169705835792096,1.0774060755996062,0.81871382889354283,1.6085847546499119,1.367251882564706,-0.037767853439782451,1140,True,True,True,23.878131692440093,0.25869224670606339,0.24133287208520593,3.1095340898733692
1289,2024-2025,2024-12-14,Arsenal,Everton,Arsenal,Everton,1664.4222035094574,1471.9821211413432,1658.2125118975398,1478.1918127532608,continuing,continuing,2.0673743893759822,0.42138099808584178,1.6656835798948395,0.70598940044816116,0.59686589886243291,1.0199526884264829,-0.037767853439782451,1140,True,True,True,161.18745652128678,0.95969417944667834,-0.42308678956404999,2.4887553874618238
1290,2024-2025,2024-12-14,Liverpool,Fulham,Liverpool,Fulham,1677.5284271761222,1522.1262386805965,1672.017304697579,1527.6373611591398,continuing,continuing,2.3199882771632265,1.014992072257564,1.5273560727254278,1.0331713629524435,0.98240438000243302,1.2482422952424785,-0.037767853439782451,1140,True,True,True,129.28605930248,0.49418470977298434,-0.26583791524004552,3.3349803494207908
1291,2024-2025,2024-12-14,Newcastle,Leicester City,Newcastle,Leicester City,1541.0910177747055,1470.9073672594709,1547.5100704390759,1464.4883145951005,continuing,returning_after_absence,2.5937618230200354,1.2317939460819982,1.5677981677996353,0.92040633004723116,1.3383153786206448,1.3595442290665234,-0.037767853439782451,1140,True,True,True,47.67293219521207,0.64739183775240416,-0.021228850445878633,3.8255557691020337
1292,2024-2025,2024-12-14,Nottingham,Aston Villa,Nottingham,Aston Villa,1504.7761244517067,1565.633853064325,1514.8008118155185,1555.6091657005131,continuing,continuing,1.5253884320173514,1.8344443207070025,0.93128542364986888,1.2962794128597652,1.4151611932646324,1.3460185424613731,-0.037767853439782451,1140,True,True,True,-106.38363122597843,-0.36499398920989634,0.06914265080325932,3.3598327527243539
1293,2024-2025,2024-12-14,Wolves,Ipswich Town,Wolves,Ipswich Town,1428.264818847912,1445.8732401606633,1417.0507100222376,1457.0873489863377,continuing,new_to_dataset,0.99627383920850443,1.367251882564706,0.81871382889354283,1,1.367251882564706,1,-0.037767853439782451,1140,True,True,False,-29.272980914005529,-0.18128617110645717,0.36725188256470598,2.3635257217732102
1294,2024-2025,2024-12-15,Brighton,Crystal Palace,Brighton,Crystal Palace,1534.5248313090117,1486.3091891672252,1521.5070962397008,1499.3269242365361,continuing,continuing,1.1468664636630344,1.5013065996450325,0.84466812799807633,1.2208733550151938,1.2296988819338668,1.1157840420996981,-0.037767853439782451,1140,True,True,True,-12.946734326918886,-0.37620522701711745,0.11391483983416872,2.6481730633080671
1295,2024-2025,2024-12-15,Chelsea,Brentford,Chelsea,Brentford,1610.6447237606467,1500.2867496311383,1616.0999433189238,1494.8315300728611,continuing,continuing,2.3724904541199807,1.3752505982611392,1.4944101521844186,1.02926784610278,1.3361445259058546,1.3046321123008455,-0.037767853439782451,1140,True,True,True,77.026678745731033,0.46514230608163865,0.031512413605009115,3.7477410523811199
1296,2024-2025,2024-12-15,Manchester City,Manchester Utd,Manchester City,Manchester Utd,1656.6296401593675,1529.8490622079269,1641.7179664009338,1544.7607359663605,continuing,continuing,2.6725701733934306,0.7252786662548707,1.802963357052124,1.1281614990545847,0.64288549721175958,1.2181355465059893,-0.037767853439782451,1140,True,True,True,127.00732342945321,0.67480185799753922,-0.57525004929422974,3.3978488396483013
1297,2024-2025,2024-12-15,Southampton,Tottenham,Southampton,Tottenham,1424.4204901563787,1528.9256344535509,1415.6944905970709,1537.6516340128587,returning_after_absence,continuing,1.2818922649520517,2.0598098796472533,0.78470461595014696,1.2696818540295267,1.6223039441810847,1.3424518548621838,-0.037767853439782451,1140,True,True,True,-44.803501118547274,-0.48497723807937976,0.27985208931890093,3.3417021445993047
1298,2024-2025,2024-12-16,Bournemouth,West Ham,Bournemouth,West Ham,1523.6125099431174,1489.66123123838,1520.9724142218163,1492.3013269596811,continuing,continuing,1.9106375650822931,1.4280625139923617,0.97608528012308871,1.0774060755996062,1.3254635799205101,1.6085847546499119,-0.037767853439782451,1140,True,True,True,-9.3288384098673305,-0.10132079547651751,-0.28312117472940179,3.3387000790746546
1299,2024-2025,2024-12-21,Aston Villa,Manchester City,Aston Villa,Manchester City,1555.6091657005131,1641.7179664009338,1566.3592260350465,1630.9679060664005,continuing,continuing,1.0140954935103499,2.4268221099705642,1.2962794128597652,1.802963357052124,1.3460185424613731,0.64288549721175958,-0.037767853439782451,1140,True,True,True,-119.23255674056236,-0.50668394419235874,0.70313304524961351,3.4409176034809139
1300,2024-2025,2024-12-21,Brentford,Nottingham,Brentford,Nottingham,1494.8315300728611,1514.8008118155185,1483.6844248802427,1525.947917008137,continuing,continuing,1.7724782593184685,1.2149848694113163,1.02926784610278,0.93128542364986888,1.3046321123008455,1.4151611932646324,-0.037767853439782451,1140,True,True,True,26.074385417358599,0.097982422452911111,-0.11052908096378689,2.987463128729785
1301,2024-2025,2024-12-21,Crystal Palace,Arsenal,Crystal Palace,Arsenal,1499.3269242365361,1658.2125118975398,1492.0986394300885,1665.4407967039874,continuing,continuing,0.88673526954293491,1.8585431576341593,1.2208733550151938,1.6656835798948395,1.1157840420996981,0.59686589886243291,-0.037767853439782451,1140,True,True,True,-140.36150090515662,-0.44481022487964572,0.51891814323726515,2.7452784271770945
1302,2024-2025,2024-12-21,Ipswich Town,Newcastle,Ipswich Town,Newcastle,1457.0873489863377,1547.5100704390759,1447.9607541918892,1556.6366652335244,new_to_dataset,continuing,1.6285648944419446,1.5677981677996353,1,1.5677981677996353,1,1.3383153786206448,-0.037767853439782451,1140,True,False,True,-47.67293219521207,-0.56779816779963532,-0.33831537862064476,3.1963630622415797
1303,2024-2025,2024-12-21,West Ham,Brighton,West Ham,Brighton,1492.3013269596811,1521.5070962397008,1491.4173114221705,1522.3911117772113,continuing,continuing,1.6122218353435394,1.3587202734363859,1.0774060755996062,0.84466812799807633,1.6085847546499119,1.2296988819338668,-0.037767853439782451,1140,True,True,True,-3.617791905347076,0.23273794760152988,0.37888587271604512,2.9709421087799255
1304,2024-2025,2024-12-22,Everton,Chelsea,Everton,Chelsea,1478.1918127532608,1616.0999433189238,1480.3973457515851,1613.8944103205995,continuing,continuing,1.1478845692900062,1.5242276523323273,0.70598940044816116,1.4944101521844186,1.0199526884264829,1.3361445259058546,-0.037767853439782451,1140,True,True,True,-64.278583741511511,-0.78842075173625747,-0.31619183747937174,2.6721122216223332
1305,2024-2025,2024-12-22,Fulham,Southampton,Fulham,Southampton,1527.6373611591398,1415.6944905970709,1523.0564610665356,1420.2753906896751,continuing,returning_after_absence,2.0396290292313073,0.97950149090097904,1.0331713629524435,0.78470461595014696,1.2482422952424785,1.6223039441810847,-0.037767853439782451,1140,True,True,True,-7.5402994545540878,0.24846674700229654,-0.37406164893860616,3.0191305201322862
